"street","sale_price","sale_date","area","eq_area","atts","beds","baths","car_space","garage","ensuite"
"Gorge Road Athelstone SA 5076",495000,2012-06-19,556,212," 6 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",6,2,2,2,1
"Gorge Road Athelstone SA 5076",205000,2010-02-03,621,335," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Gorge Road Athelstone SA 5076",420000,2013-10-11,630,201," 4 Beds, 2 Baths, 3 Car Spaces, 1 Ensuites",4,2,3,0,1
"Gorge Road Athelstone SA 5076",475000,2012-09-06,639,354," 4 Beds, 3 Baths, 1 Car Spaces, 3 Lock Up Garages, 1 Ensuites",4,3,1,3,1
"Gorge Road Athelstone SA 5076",345000,2013-10-17,517,120," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Gorge Road Athelstone SA 5076",445000,2010-08-24,278,187," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Gorge Road Athelstone SA 5076",550000,2011-02-15,566,273," 6 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",6,2,2,2,1
"Gorge Road Athelstone SA 5076",520000,2012-03-19,728,196," 5 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",5,2,2,2,2
"Gorge Road Athelstone SA 5076",445000,2013-07-09,500,275," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Grahame Drive Athelstone SA 5076",387500,2013-04-02,654,129," 3 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",3,2,1,0,1
"Grandview Court Athelstone SA 5076",555000,2012-10-19,1143,261," 3 Beds, 2 Baths, 2 Car Spaces",3,2,2,0,0
"Greenbank Road Athelstone SA 5076",403500,2013-10-18,665,112," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Greenbank Road Athelstone SA 5076",355000,2013-04-19,665,155," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Greenbank Road Athelstone SA 5076",365000,2010-09-09,722,98," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Greenbank Road Athelstone SA 5076",480000,2012-03-09,368,176," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Greenbank Road Athelstone SA 5076",520000,2013-12-09,723,188," 5 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,2,2,2,1
"Greenside Avenue Athelstone SA 5076",345000,2011-12-15,1419,120," 3 Beds, 1 Baths",3,1,0,0,0
"Greenside Avenue Athelstone SA 5076",650000,2012-02-02,767,261," 5 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",5,2,2,0,1
"Grevillea Avenue Athelstone SA 5076",858000,2012-12-21,795,432," 6 Beds, 3 Baths, 5 Car Spaces, 5 Lock Up Garages, 1 Ensuites",6,3,5,5,1
"Grevillea Avenue Athelstone SA 5076",690000,2010-04-08,845,360," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Griggs Drive Athelstone SA 5076",450000,2012-01-25,567,154," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Griggs Drive Athelstone SA 5076",425100,2011-01-25,573,146," 4 Beds, 3 Baths, 3 Car Spaces",4,3,3,0,0
"Griggs Drive Athelstone SA 5076",310000,2012-05-17,306,104," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Griggs Drive Athelstone SA 5076",289000,2010-03-03,265,104," 2 Beds, 1 Baths, 1 Car Spaces",2,1,1,0,0
"Griggs Drive Athelstone SA 5076",405000,2011-07-05,569,103," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Grosvenor Court Athelstone SA 5076",612500,2013-11-07,442,207," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Grosvenor Court Athelstone SA 5076",613000,2011-04-11,499,225," 4 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",4,2,0,2,1
"Grosvenor Court Athelstone SA 5076",650000,2010-04-28,466,225," 3 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,1,2,1
"Grosvenor Court Athelstone SA 5076",450000,2011-09-16,380,164," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Grosvenor Court Athelstone SA 5076",520000,2013-01-09,500,175," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Grosvenor Court Athelstone SA 5076",455000,2010-05-20,350,145," 3 Beds, 1 Baths, 1 Car Spaces, 3 Lock Up Garages",3,1,1,3,0
"Haggis Street Athelstone SA 5076",395000,2010-07-02,683,99," 3 Beds, 1 Baths, 2 Lock Up Garages",3,1,0,2,0
"Hakea Avenue Athelstone SA 5076",750000,2013-04-19,928,313," 4 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,3,2,2,1
"Hakea Avenue Athelstone SA 5076",485000,2013-08-06,593,213," 4 Beds, 2 Baths, 4 Car Spaces",4,2,4,0,0
"Hampton Way Athelstone SA 5076",480000,2012-12-21,328,152," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Highview Road Athelstone SA 5076",393500,2011-11-04,750,124," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Hockley Terrace Athelstone SA 5076",365000,2010-06-01,316,109," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Hockley Terrace Athelstone SA 5076",418000,2010-02-11,577,125," 4 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",4,1,1,1,0
"Hockley Terrace Athelstone SA 5076",405000,2011-04-18,613,154," 3 Beds, 2 Baths, 3 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,3,2,1
"Hockley Terrace Athelstone SA 5076",370000,2010-12-20,631,145," 3 Beds, 1 Baths, 4 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,4,2,1
"Hockley Terrace Athelstone SA 5076",330000,2012-03-07,238,105," 3 Beds, 1 Baths, 1 Car Spaces, 1 Ensuites",3,1,1,0,1
"Hutchinson Avenue Athelstone SA 5076",1e+05,2012-11-29,617,254," 3 Beds",3,0,0,0,0
"Joann Street Athelstone SA 5076",475000,2013-04-04,1220,163," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Joann Street Athelstone SA 5076",4e+05,2010-05-04,984,135," 4 Beds, 1 Baths, 2 Car Spaces",4,1,2,0,0
"Joann Street Athelstone SA 5076",710000,2010-07-28,NA,180,"",0,0,0,0,0
"Johnson Road Athelstone SA 5076",475000,2010-03-12,733,162," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Joyleen Court Athelstone SA 5076",555000,2010-05-27,818,180," 4 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,1,2,1
"Judith Drive Athelstone SA 5076",370000,2012-12-14,712,124," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Judith Drive Athelstone SA 5076",531800,2011-03-08,964,235," 4 Beds, 2 Baths, 2 Car Spaces, 6 Lock Up Garages",4,2,2,6,0
"Justin Grove Athelstone SA 5076",421000,2010-02-16,649,114," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Justin Grove Athelstone SA 5076",326000,2012-02-20,709,178," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Kantilla Drive Athelstone SA 5076",435000,2010-01-29,590,160," 3 Beds, 2 Baths, 1 Lock Up Garages, 1 Ensuites",3,2,0,1,1
"Kantilla Drive Athelstone SA 5076",375000,2013-03-28,603,120," 4 Beds, 1 Baths, 1 Car Spaces",4,1,1,0,0
"Kantilla Drive Athelstone SA 5076",425000,2012-04-10,610,149," 4 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",4,1,2,2,0
"Kantilla Drive Athelstone SA 5076",420000,2012-08-03,602,155," 4 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",4,1,2,2,0
"Karen Place Athelstone SA 5076",440000,2012-10-04,576,187," 4 Beds, 2 Baths, 4 Car Spaces, 2 Lock Up Garages",4,2,4,2,0
"Karen Place Athelstone SA 5076",368000,2011-03-15,566,144," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Kerley Crescent Athelstone SA 5076",370000,2013-08-12,604,108," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Kerley Crescent Athelstone SA 5076",469000,2012-11-06,323,178," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Kerry Street Athelstone SA 5076",475000,2012-03-30,390,150," 3 Beds, 2 Baths, 3 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,3,2,1
"Kerry Street Athelstone SA 5076",360000,2011-10-14,689,134," 4 Beds, 2 Baths, 2 Car Spaces",4,2,2,0,0
"Kerry Street Athelstone SA 5076",376000,2013-12-05,787,112," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Kerry Street Athelstone SA 5076",390000,2011-04-21,756,138," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Kerry Street Athelstone SA 5076",380000,2012-03-15,600,131," 4 Beds, 2 Baths, 1 Lock Up Garages, 1 Ensuites",4,2,0,1,1
"Kerry Street Athelstone SA 5076",435000,2011-02-17,677,197," 4 Beds, 2 Baths",4,2,0,0,0
"Kerry Street Athelstone SA 5076",374000,2012-05-24,734,139," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Kerry Street Athelstone SA 5076",332000,2010-11-26,298,103," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Kildare Avenue Athelstone SA 5076",420000,2013-09-05,713,173," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Kildare Avenue Athelstone SA 5076",420000,2010-07-21,637,141," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Kildare Avenue Athelstone SA 5076",4e+05,2010-12-28,617,128," 3 Beds, 1 Baths, 2 Lock Up Garages",3,1,0,2,0
"King George Avenue Athelstone SA 5076",735000,2012-07-06,905,298," 5 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,2,2,2,1
"King George Avenue Athelstone SA 5076",1060000,2010-10-28,1652,415," 4 Beds, 2 Baths, 4 Car Spaces, 1 Ensuites",4,2,4,0,1
"Kirkevue Road Athelstone SA 5076",391000,2011-06-08,635,128," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Kirkevue Road Athelstone SA 5076",485000,2012-03-06,752,163," 4 Beds, 2 Baths, 4 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,4,2,1
"Kirkevue Road Athelstone SA 5076",350000,2012-05-31,780,99," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Kurrajong Avenue Athelstone SA 5076",453000,2013-12-11,537,154," 3 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,1,2,1
"Kurrajong Avenue Athelstone SA 5076",655000,2010-07-21,595,238," 4 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",4,2,0,2,1
"Kym Street Athelstone SA 5076",336000,2013-11-05,552,130," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Kym Street Athelstone SA 5076",407000,2013-01-14,639,132," 4 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",4,1,2,2,0
"Linda Drive Athelstone SA 5076",485000,2012-08-30,597,188," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Linear Park Court Athelstone SA 5076",710000,2011-08-08,1163,291," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Lorelle Avenue Athelstone SA 5076",445000,2010-03-19,305,145," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 2 Ensuites",3,2,1,1,2
"Lorelle Avenue Athelstone SA 5076",290327,2010-05-12,616,166,"",0,0,0,0,0
"Lorelle Avenue Athelstone SA 5076",477500,2011-03-31,583,133," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Lower Athelstone Road Athelstone SA 5076",355000,2010-05-26,612,120," 3 Beds, 1 Baths, 4 Car Spaces",3,1,4,0,0
"Lower Athelstone Road Athelstone SA 5076",410000,2013-06-07,702,171," 4 Beds, 2 Baths, 3 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,3,1,1
"Lower Athelstone Road Athelstone SA 5076",310000,2012-01-11,706,114," 3 Beds, 1 Baths, 3 Car Spaces, 11 Lock Up Garages",3,1,3,11,0
"Lower Athelstone Road Athelstone SA 5076",366000,2013-03-08,357,118," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Lower Athelstone Road Athelstone SA 5076",250000,2010-06-25,695,210," 4 Beds, 2 Baths, 1 Car Spaces",4,2,1,0,0
"Lower Athelstone Road Athelstone SA 5076",371500,2010-02-26,732,114," 4 Beds, 1 Baths, 2 Car Spaces",4,1,2,0,0
"Lower Athelstone Road Athelstone SA 5076",518000,2012-01-18,611,205," 5 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",5,2,2,0,1
"Lower Athelstone Road Athelstone SA 5076",478000,2011-10-28,365,226," 3 Beds, 2 Baths, 1 Lock Up Garages, 1 Ensuites",3,2,0,1,1
"Lower Athelstone Road Athelstone SA 5076",391000,2012-02-22,361,120," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Lymn Avenue Athelstone SA 5076",330000,2012-03-21,717,145," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Manresa Court Athelstone SA 5076",472000,2011-01-21,766,157," 4 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,2,1,1
"Marybank Terrace Athelstone SA 5076",340000,2011-03-30,525,118," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Marybank Terrace Athelstone SA 5076",475000,2012-04-30,518,172," 3 Beds, 2 Lock Up Garages, 1 Ensuites",3,0,0,2,1
"Marybank Terrace Athelstone SA 5076",350000,2013-08-21,583,114," 2 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",2,1,2,2,0
"Marybank Terrace Athelstone SA 5076",412000,2011-09-15,489,228," 4 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages",4,2,1,2,0
"Marybank Terrace Athelstone SA 5076",430000,2010-07-01,735,133," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Marybank Terrace Athelstone SA 5076",372500,2013-12-20,967,122," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Maryvale Road Athelstone SA 5076",358000,2013-12-02,293,104," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Maryvale Road Athelstone SA 5076",440000,2011-05-19,507,133,"",0,0,0,0,0
"Maryvale Road Athelstone SA 5076",385000,2010-05-25,615,105," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Maryvale Road Athelstone SA 5076",340000,2011-07-27,716,126," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Maryvale Road Athelstone SA 5076",338000,2012-10-29,362,105," 2 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",2,1,2,2,0
"Maryvale Road Athelstone SA 5076",422800,2013-05-09,612,154," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Maryvale Road Athelstone SA 5076",417000,2010-07-15,609,152," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Maryvale Road Athelstone SA 5076",520000,2010-01-08,673,223," 4 Beds, 2 Baths, 2 Lock Up Garages",4,2,0,2,0
"Meadowvale Road Athelstone SA 5076",410000,2011-09-30,680,166," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Meadowvale Road Athelstone SA 5076",369000,2013-02-28,720,129," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Meadowvale Road Athelstone SA 5076",410000,2010-03-23,738,147," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Meadowvale Road Athelstone SA 5076",365000,2011-10-31,752,107," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Meadowvue Road Athelstone SA 5076",350000,2013-11-05,699,98," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Melaleuca Drive Athelstone SA 5076",525000,2012-04-27,593,372," 4 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,3,2,2,1
"Melaleuca Drive Athelstone SA 5076",420000,2011-02-03,716,343," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",3,2,2,2,0
"Melaleuca Drive Athelstone SA 5076",432000,2010-04-23,732,181," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Melaleuca Drive Athelstone SA 5076",631000,2010-05-14,603,218," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Melaleuca Drive Athelstone SA 5076",505000,2011-08-25,640,135," 4 Beds, 2 Baths, 1 Car Spaces, 2 Ensuites",4,2,1,0,2
"Melaleuca Drive Athelstone SA 5076",618000,2010-08-31,685,269," 3 Beds, 2 Baths, 2 Lock Up Garages",3,2,0,2,0
"Mepsted Crescent Athelstone SA 5076",203000,2012-03-08,567,144," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Mepsted Crescent Athelstone SA 5076",390000,2013-07-26,570,143," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Mepsted Crescent Athelstone SA 5076",436000,2011-03-29,570,196," 3 Beds, 2 Baths, 1 Ensuites",3,2,0,0,1
"Mepsted Crescent Athelstone SA 5076",357500,2011-10-28,570,108," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Milan Court Athelstone SA 5076",435000,2011-08-24,564,193," 4 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",4,2,0,2,1
"Milan Court Athelstone SA 5076",393000,2011-04-28,696,133," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Model Avenue Athelstone SA 5076",580000,2013-04-08,858,198," 4 Beds, 2 Baths, 6 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,6,1,1
"Montacute Road Athelstone SA 5076",525000,2010-04-19,567,170," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Montacute Road Athelstone SA 5076",476000,2013-09-05,960,210," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Montacute Road Athelstone SA 5076",442500,2010-06-30,571,144," 4 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",4,1,2,2,0
"Montacute Road Athelstone SA 5076",385000,2012-06-28,565,185," 4 Beds, 3 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,3,2,1,1
"Montacute Road Athelstone SA 5076",487000,2011-12-12,604,158," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Montacute Road Athelstone SA 5076",498000,2010-06-28,645,201," 4 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",4,1,2,2,0
"Naomi Way Athelstone SA 5076",292000,2012-11-15,458,114," 2 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",2,1,2,1,0
"Naomi Way Athelstone SA 5076",415000,2013-08-01,560,149," 3 Beds, 2 Baths, 3 Car Spaces",3,2,3,0,0
"Naomi Way Athelstone SA 5076",350000,2011-02-03,562,160," 5 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",5,1,2,2,0
"Nestor Street Athelstone SA 5076",470000,2011-08-17,595,209," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Nestor Street Athelstone SA 5076",340000,2013-06-25,569,132," 3 Beds, 1 Baths, 1 Lock Up Garages",3,1,0,1,0
"Old Mill Road Athelstone SA 5076",590000,2012-03-16,793,197," 4 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",4,2,0,2,1
"Old Orchard Close Athelstone SA 5076",505000,2013-06-06,730,224," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Palm Court Athelstone SA 5076",6e+05,2013-10-18,636,207," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Panorama Drive Athelstone SA 5076",411000,2012-09-27,595,107," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Panorama Drive Athelstone SA 5076",417000,2013-04-09,596,166," 3 Beds, 2 Baths, 4 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,4,2,1
"Panorama Drive Athelstone SA 5076",438000,2010-08-06,707,107," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Panorama Drive Athelstone SA 5076",382000,2010-02-04,590,108," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Parkview Place Athelstone SA 5076",450000,2011-05-25,1152,120," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Parkview Place Athelstone SA 5076",428000,2012-08-01,272,182," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Patrick Street Athelstone SA 5076",592000,2013-09-16,570,233," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Patrick Street Athelstone SA 5076",350000,2012-11-16,594,112," 3 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,2,1,1
"Prosperity Way Athelstone SA 5076",490000,2012-02-29,793,208," 4 Beds, 2 Baths, 4 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,4,2,1
"Prosperity Way Athelstone SA 5076",489500,2011-09-05,594,207," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Prosperity Way Athelstone SA 5076",425000,2010-02-19,595,150," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Prosperity Way Athelstone SA 5076",440000,2012-12-13,595,210," 4 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",4,2,1,0,1
"Prosperity Way Athelstone SA 5076",1250000,2012-02-03,2111,445," 4 Beds, 3 Baths, 11 Car Spaces, 8 Lock Up Garages",4,3,11,8,0
"Quondong Avenue Athelstone SA 5076",331000,2012-01-17,661,153," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Quondong Avenue Athelstone SA 5076",470000,2010-10-29,504,175," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Quondong Avenue Athelstone SA 5076",4e+05,2012-03-22,641,147," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Quondong Avenue Athelstone SA 5076",850000,2012-09-06,692,425," 5 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,3,2,2,1
"Quondong Avenue Athelstone SA 5076",640000,2011-04-18,692,286," 4 Beds, 2 Baths, 2 Lock Up Garages",4,2,0,2,0
"Quondong Avenue Athelstone SA 5076",790000,2010-09-24,804,331," 4 Beds, 3 Baths, 2 Car Spaces, 1 Ensuites",4,3,2,0,1
"Quondong Avenue Athelstone SA 5076",745000,2013-06-21,742,323," 4 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,3,2,2,1
"Quondong Avenue Athelstone SA 5076",525000,2013-10-04,655,227," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Quondong Avenue Athelstone SA 5076",452000,2011-10-06,634,216," 4 Beds, 2 Baths, 2 Lock Up Garages, 2 Ensuites",4,2,0,2,2
"Quondong Avenue Athelstone SA 5076",540000,2010-10-13,608,153," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Quondong Avenue Athelstone SA 5076",725000,2010-02-18,610,282," 4 Beds, 3 Baths, 2 Lock Up Garages, 1 Ensuites",4,3,0,2,1
"Raymond Avenue Athelstone SA 5076",445000,2010-08-05,701,139," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Richard Street Athelstone SA 5076",305000,2011-02-03,303,120," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"River Drive Athelstone SA 5076",408000,2010-04-07,347,138," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"River Drive Athelstone SA 5076",710000,2011-05-04,844,256," 5 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",5,2,0,2,1
"River Drive Athelstone SA 5076",848500,2013-06-28,1281,350," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"River Drive Athelstone SA 5076",440000,2010-07-27,576,177," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"River Drive Athelstone SA 5076",330000,2011-03-08,352,100," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"River Drive Athelstone SA 5076",660000,2011-08-26,738,227," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Robert Street Athelstone SA 5076",442000,2012-08-14,546,140," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Robert-Emery Court Athelstone SA 5076",555000,2010-03-19,750,201," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
