"street","sale_price","sale_date","area","eq_area","atts","beds","baths","car_space","garage","ensuite"
"Irene Avenue Hope Valley SA 5090",316000,2012-11-22,703,116," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Irene Avenue Hope Valley SA 5090",295000,2009-02-24,682,105," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Irene Avenue Hope Valley SA 5090",3e+05,2007-08-20,687,136," 3 Beds, 1 Baths",3,1,0,0,0
"Irene Avenue Hope Valley SA 5090",270000,2011-10-26,645,102," 3 Beds, 1 Baths, 2 Car Spaces, 4 Lock Up Garages",3,1,2,4,0
"Irene Avenue Hope Valley SA 5090",467000,2012-10-22,853,168," 4 Beds, 2 Baths, 4 Car Spaces, 4 Lock Up Garages",4,2,4,4,0
"Irene Avenue Hope Valley SA 5090",370000,2011-04-08,594,99," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Italia Street Hope Valley SA 5090",635000,2012-12-12,558,274," 5 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,3,2,2,1
"Italia Street Hope Valley SA 5090",453000,2012-05-29,839,194," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Jade Street Hope Valley SA 5090",365000,2009-10-22,611,142," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Jade Street Hope Valley SA 5090",295000,2007-07-17,643,117," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Jade Street Hope Valley SA 5090",335000,2012-11-30,973,112," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"John Ramsay Circuit Hope Valley SA 5090",485000,2012-06-25,590,234," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"John Ramsay Circuit Hope Valley SA 5090",4e+05,2008-03-12,478,169," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"John Ramsay Circuit Hope Valley SA 5090",650000,2010-10-27,596,323," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"John Ramsay Circuit Hope Valley SA 5090",490000,2008-06-10,471,220," 3 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",3,2,0,2,1
"John Ramsay Circuit Hope Valley SA 5090",342000,2009-06-19,448,143," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"John Ramsay Circuit Hope Valley SA 5090",435000,2007-07-11,598,209," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"John Ramsay Circuit Hope Valley SA 5090",515000,2010-08-19,606,204," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"John Ramsay Circuit Hope Valley SA 5090",435000,2007-08-02,628,234," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"John Ramsay Circuit Hope Valley SA 5090",585000,2008-03-13,532,339," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"John Ramsay Circuit Hope Valley SA 5090",380000,2008-04-29,510,175," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"John Ramsay Circuit Hope Valley SA 5090",467500,2007-03-29,622,265," 4 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,2,1,1
"Kennington Road Hope Valley SA 5090",280000,2011-07-01,897,111,"",0,0,0,0,0
"Kennington Road Hope Valley SA 5090",418500,2010-11-11,865,160," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Kennington Road Hope Valley SA 5090",3e+05,2012-02-23,855,108," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Kennington Road Hope Valley SA 5090",285000,2008-08-29,858,115," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Kennington Road Hope Valley SA 5090",380000,2009-11-17,873,152," 5 Beds, 2 Baths, 3 Car Spaces, 2 Lock Up Garages",5,2,3,2,0
"Kennington Road Hope Valley SA 5090",411000,2010-06-30,807,102," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Kennington Road Hope Valley SA 5090",285000,2012-05-28,717,138," 2 Beds, 1 Baths, 2 Car Spaces",2,1,2,0,0
"Keystone Avenue Hope Valley SA 5090",330000,2012-11-05,961,104," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Keystone Avenue Hope Valley SA 5090",310500,2012-04-16,937,100," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Kingston Avenue Hope Valley SA 5090",233000,2007-04-13,680,101," 3 Beds, 1 Baths, 4 Car Spaces, 2 Lock Up Garages",3,1,4,2,0
"Kingston Avenue Hope Valley SA 5090",3e+05,2007-09-14,711,101," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Kingston Avenue Hope Valley SA 5090",430000,2012-11-15,357,175," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Korong Street Hope Valley SA 5090",265000,2007-06-29,628,127," 3 Beds, 1 Baths, 4 Car Spaces",3,1,4,0,0
"Korong Street Hope Valley SA 5090",330000,2010-07-21,607,122," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Korong Street Hope Valley SA 5090",390000,2008-05-07,1267,181," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Lagonik Drive Hope Valley SA 5090",347000,2008-11-20,766,158," 4 Beds, 1 Baths, 3 Car Spaces",4,1,3,0,0
"Leeds Avenue Hope Valley SA 5090",350000,2007-10-25,952,132," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Leeds Avenue Hope Valley SA 5090",3075000,2012-06-15,885,128,"",0,0,0,0,0
"Leeds Avenue Hope Valley SA 5090",281000,2007-08-20,868,113," 3 Beds, 1 Baths, 6 Car Spaces, 1 Lock Up Garages",3,1,6,1,0
"Leeds Avenue Hope Valley SA 5090",335000,2011-04-21,905,100," 3 Beds, 1 Baths, 6 Car Spaces, 2 Lock Up Garages",3,1,6,2,0
"Leeds Avenue Hope Valley SA 5090",65846,2008-10-02,884,164," 3 Beds, 2 Baths, 1 Car Spaces",3,2,1,0,0
"Leeds Avenue Hope Valley SA 5090",380000,2012-06-25,422,156," 3 Beds, 2 Baths, 1 Car Spaces",3,2,1,0,0
"Leeds Avenue Hope Valley SA 5090",340000,2007-08-16,423,156," 3 Beds, 2 Baths, 1 Car Spaces",3,2,1,0,0
"Leonis Avenue Hope Valley SA 5090",298500,2011-02-16,657,102," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Leonis Avenue Hope Valley SA 5090",380000,2012-01-06,628,143," 3 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,2,1,1
"Leonis Avenue Hope Valley SA 5090",340000,2011-03-22,620,100," 3 Beds, 1 Baths, 3 Car Spaces, 2 Lock Up Garages",3,1,3,2,0
"Leonis Avenue Hope Valley SA 5090",327000,2012-11-12,612,104," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Leonis Avenue Hope Valley SA 5090",365000,2010-11-30,660,147," 4 Beds, 2 Baths, 3 Car Spaces, 3 Lock Up Garages, 1 Ensuites",4,2,3,3,1
"Lester Street Hope Valley SA 5090",277000,2007-09-06,749,129," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Lester Street Hope Valley SA 5090",350000,2007-07-11,723,186," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Lower North East Road Hope Valley SA 5090",360000,2007-06-22,995,151," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Madeira Avenue Hope Valley SA 5090",495000,2010-12-03,1222,294," 4 Beds, 3 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,3,2,1,1
"Malbec Avenue Hope Valley SA 5090",363850,2008-12-23,1035,173," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Malbec Avenue Hope Valley SA 5090",98000,2011-04-18,738,122," 3 Beds, 1 Baths, 3 Car Spaces",3,1,3,0,0
"Malbec Avenue Hope Valley SA 5090",335000,2008-09-15,674,149," 3 Beds, 2 Baths, 6 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,6,2,1
"Margaret Avenue Hope Valley SA 5090",525000,2011-10-19,698,222," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Margate Street Hope Valley SA 5090",195000,2007-05-14,464,136," 3 Beds, 1 Baths, 2 Car Spaces, 3 Lock Up Garages",3,1,2,3,0
"Mataro Road Hope Valley SA 5090",3e+05,2009-04-29,619,125," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Mataro Road Hope Valley SA 5090",330000,2010-07-07,558,120," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Mataro Road Hope Valley SA 5090",470000,2008-02-29,1599,107," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Mataro Road Hope Valley SA 5090",275000,2010-05-06,763,82," 4 Beds, 2 Baths, 2 Car Spaces",4,2,2,0,0
"Mataro Road Hope Valley SA 5090",277000,2007-09-07,824,129," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Mataro Road Hope Valley SA 5090",336000,2011-12-01,725,170," 4 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",4,1,1,1,0
"Matthews Street Hope Valley SA 5090",305000,2012-03-30,578,99," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Matthews Street Hope Valley SA 5090",321500,2007-05-25,410,165," 3 Beds, 2 Baths, 1 Lock Up Garages",3,2,0,1,0
"Matthews Street Hope Valley SA 5090",265000,2007-04-05,834,97," 4 Beds, 2 Baths, 2 Car Spaces",4,2,2,0,0
"Mayfred Avenue Hope Valley SA 5090",597000,2011-03-22,785,253," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Mayfred Avenue Hope Valley SA 5090",308000,2011-01-14,833,123," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Mayfred Avenue Hope Valley SA 5090",487500,2008-02-14,1330,256," 7 Beds, 4 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",7,4,2,2,1
"Mayfred Avenue Hope Valley SA 5090",420000,2008-02-15,1356,163," 5 Beds, 1 Baths, 2 Car Spaces",5,1,2,0,0
"Mccubbin Avenue Hope Valley SA 5090",230000,2007-04-10,644,93,"",0,0,0,0,0
"Menzies Avenue Hope Valley SA 5090",415000,2009-10-22,626,242," 4 Beds, 1 Baths, 2 Car Spaces",4,1,2,0,0
"Mildura Court Hope Valley SA 5090",203334,2012-09-04,916,121,"",0,0,0,0,0
"Mildura Court Hope Valley SA 5090",3e+05,2008-07-10,775,131," 4 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",4,1,2,2,0
"Namatjira Avenue Hope Valley SA 5090",3e+05,2008-07-01,617,106," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Narelle Court Hope Valley SA 5090",355000,2010-06-03,873,131," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Nolan Court Hope Valley SA 5090",363000,2009-11-30,662,139," 4 Beds, 1 Baths, 3 Car Spaces",4,1,3,0,0
"Onyx Court Hope Valley SA 5090",436500,2007-05-17,793,222," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Orion Avenue Hope Valley SA 5090",257000,2012-12-21,836,110," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Pantowora Drive Hope Valley SA 5090",227000,2007-07-16,668,125," 3 Beds, 2 Baths, 1 Lock Up Garages, 1 Ensuites",3,2,0,1,1
"Pantowora Drive Hope Valley SA 5090",313000,2011-07-27,718,154," 2 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",2,1,1,2,0
"Pantowora Drive Hope Valley SA 5090",415000,2010-12-24,720,151," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,1,2,1
"Pantowora Drive Hope Valley SA 5090",395000,2011-06-09,742,160," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Pantowora Drive Hope Valley SA 5090",355000,2007-12-18,699,163," 4 Beds, 2 Baths, 1 Ensuites",4,2,0,0,1
"Pantowora Drive Hope Valley SA 5090",395000,2012-09-27,699,194," 3 Beds, 2 Baths, 2 Car Spaces",3,2,2,0,0
"Parcoola Avenue Hope Valley SA 5090",263000,2011-03-04,420,129," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Parcoola Avenue Hope Valley SA 5090",417000,2011-06-27,682,177," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Parcoola Avenue Hope Valley SA 5090",317800,2008-09-12,740,102," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Parcoola Avenue Hope Valley SA 5090",361000,2011-12-09,708,140," 4 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,1,2,1
"Parcoola Avenue Hope Valley SA 5090",3e+05,2011-11-07,415,125," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Parcoola Avenue Hope Valley SA 5090",310000,2009-03-12,676,145," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Parilla Avenue Hope Valley SA 5090",310000,2012-01-23,695,106," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Parilla Avenue Hope Valley SA 5090",220000,2012-05-15,713,101," 3 Beds, 1 Baths",3,1,0,0,0
"Pavonis Avenue Hope Valley SA 5090",330000,2009-10-29,708,138," 4 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",4,1,2,1,0
"Payne Street Hope Valley SA 5090",341000,2011-02-09,739,104," 1 Beds, 1 Baths, 2 Car Spaces",1,1,2,0,0
"Payne Street Hope Valley SA 5090",260000,2010-11-19,723,121," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Payne Street Hope Valley SA 5090",445000,2012-11-09,652,183," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Payne Street Hope Valley SA 5090",310000,2008-03-25,581,120," 3 Beds, 1 Baths, 3 Lock Up Garages",3,1,0,3,0
"Payne Street Hope Valley SA 5090",325000,2011-11-30,702,108," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Pearl Court Hope Valley SA 5090",275000,2008-02-12,586,114," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Pearl Court Hope Valley SA 5090",510000,2012-02-15,800,223," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Pegasi Avenue Hope Valley SA 5090",230000,2010-07-28,776,115," 4 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",4,2,1,0,1
"Pegasi Avenue Hope Valley SA 5090",46000,2008-03-13,700,110," 2 Beds, 1 Baths, 1 Lock Up Garages",2,1,0,1,0
"Pegasi Avenue Hope Valley SA 5090",295000,2009-06-23,714,148," 5 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",5,1,1,1,1
"Pegasi Avenue Hope Valley SA 5090",315000,2011-04-21,723,121," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Pegasi Avenue Hope Valley SA 5090",280000,2011-09-30,717,113," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Pegasi Avenue Hope Valley SA 5090",355000,2008-04-16,698,162," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",4,2,2,2,0
"Pegasi Avenue Hope Valley SA 5090",240000,2010-08-20,696,128," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Pegasi Avenue Hope Valley SA 5090",520000,2007-11-26,1426,134," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Pegasi Avenue Hope Valley SA 5090",306000,2010-08-27,691,122," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Pegasi Avenue Hope Valley SA 5090",280000,2012-11-15,711,122," 4 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",4,1,2,2,0
"Pegasi Avenue Hope Valley SA 5090",310000,2009-06-09,703,155," 4 Beds, 1 Baths, 1 Car Spaces",4,1,1,0,0
"Pegasi Avenue Hope Valley SA 5090",380000,2011-10-14,712,113," 3 Beds, 1 Baths, 3 Car Spaces, 2 Lock Up Garages",3,1,3,2,0
"Pegasi Avenue Hope Valley SA 5090",350000,2007-11-19,328,164," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Pegasi Avenue Hope Valley SA 5090",350000,2008-11-13,880,148," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Pegasi Avenue Hope Valley SA 5090",435000,2011-03-23,699,151," 4 Beds, 2 Baths, 2 Car Spaces",4,2,2,0,0
"Pegasi Avenue Hope Valley SA 5090",375000,2010-02-19,698,175," 5 Beds, 2 Baths, 2 Car Spaces",5,2,2,0,0
"Pinara Street Hope Valley SA 5090",460000,2007-06-20,665,205," 4 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,3,2,2,1
"Pinara Street Hope Valley SA 5090",438000,2012-03-23,967,176," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Pompoota Road Hope Valley SA 5090",320000,2008-11-04,848,113," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Pompoota Road Hope Valley SA 5090",385500,2010-07-30,376,96," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Pompoota Road Hope Valley SA 5090",340000,2010-08-02,890,108," 3 Beds, 1 Baths, 2 Lock Up Garages, 1 Ensuites",3,1,0,2,1
"Pompoota Road Hope Valley SA 5090",340000,2011-02-24,760,134," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Pope Crescent Hope Valley SA 5090",348000,2010-12-16,691,148," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",3,2,2,2,0
"Pope Crescent Hope Valley SA 5090",3e+05,2009-10-06,698,105," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Pope Crescent Hope Valley SA 5090",330000,2011-08-12,629,134," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Pope Crescent Hope Valley SA 5090",245000,2007-06-25,670,90," 3 Beds, 1 Baths, 4 Car Spaces, 2 Lock Up Garages",3,1,4,2,0
"Pro Hart Court Hope Valley SA 5090",350000,2008-11-13,626,176," 3 Beds, 2 Baths, 2 Car Spaces",3,2,2,0,0
"Pro Hart Court Hope Valley SA 5090",341000,2008-08-07,623,170," 4 Beds, 1 Baths",4,1,0,0,0
"Pro Hart Court Hope Valley SA 5090",115500,2012-09-23,627,204," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Rega Avenue Hope Valley SA 5090",328000,2012-08-22,695,104," 4 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages",4,2,1,2,0
"Rega Avenue Hope Valley SA 5090",340000,2009-11-05,701,138," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Reservoir Road Hope Valley SA 5090",340000,2011-07-29,861,127," 4 Beds, 1 Baths, 4 Car Spaces, 4 Lock Up Garages",4,1,4,4,0
"Reservoir Road Hope Valley SA 5090",71250,2007-09-06,1389,93," 2 Beds, 2 Car Spaces",2,0,2,0,0
"Reservoir Road Hope Valley SA 5090",315000,2009-02-20,980,160," 3 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,2,1,1
"Reservoir Road Hope Valley SA 5090",340000,2011-11-28,303,125," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Reservoir Road Hope Valley SA 5090",310000,2011-05-10,789,152,"",0,0,0,0,0
"Reservoir Road Hope Valley SA 5090",350000,2009-04-27,420,193," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Ricci Court Hope Valley SA 5090",430000,2009-03-05,843,260," 4 Beds, 3 Baths, 2 Car Spaces, 1 Ensuites",4,3,2,0,1
"Ricci Court Hope Valley SA 5090",380500,2007-05-30,699,202," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",4,2,2,2,0
"Richmond Road Hope Valley SA 5090",315000,2009-04-09,710,120," 3 Beds, 1 Car Spaces, 1 Lock Up Garages",3,0,1,1,0
"Richmond Road Hope Valley SA 5090",383000,2009-07-16,700,139," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Richmond Road Hope Valley SA 5090",312000,2009-07-31,695,132," 3 Beds, 1 Baths, 1 Lock Up Garages",3,1,0,1,0
"Roberts Crescent Hope Valley SA 5090",415000,2012-06-22,608,160," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Roberts Crescent Hope Valley SA 5090",440000,2012-09-11,631,156," 4 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,2,1,1
"Roberts Crescent Hope Valley SA 5090",425000,2011-10-27,610,220," 3 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",3,2,0,2,1
"Roberts Crescent Hope Valley SA 5090",307500,2007-07-25,617,151," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,2,1,1
"Robin Terrace Hope Valley SA 5090",347000,2011-04-28,688,104," 4 Beds, 1 Baths, 1 Car Spaces",4,1,1,0,0
"Robin Terrace Hope Valley SA 5090",315000,2010-01-13,709,94," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Robin Terrace Hope Valley SA 5090",322000,2010-02-22,695,118," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Robin Terrace Hope Valley SA 5090",340000,2009-01-29,715,150," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Robin Terrace Hope Valley SA 5090",330000,2008-03-27,753,117," 3 Beds, 1 Baths, 3 Car Spaces, 3 Lock Up Garages",3,1,3,3,0
"Ruby Street Hope Valley SA 5090",250000,2009-05-01,546,114," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Ruby Street Hope Valley SA 5090",577000,2012-11-27,565,293," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Ruby Street Hope Valley SA 5090",420000,2010-10-11,540,123," 4 Beds, 2 Baths, 3 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,3,1,1
"Ruby Street Hope Valley SA 5090",380000,2010-10-22,556,175," 4 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,2,1,1
"Ruby Street Hope Valley SA 5090",325000,2012-11-10,582,123," 3 Beds, 1 Baths, 4 Car Spaces, 4 Lock Up Garages",3,1,4,4,0
"Ruby Street Hope Valley SA 5090",345500,2012-08-02,571,113," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Scullin Crescent Hope Valley SA 5090",380000,2012-07-27,651,167," 3 Beds, 2 Baths, 4 Car Spaces, 1 Ensuites",3,2,4,0,1
"Scullin Crescent Hope Valley SA 5090",2e+05,2007-08-01,644,135," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Shields Court Hope Valley SA 5090",382500,2007-06-28,590,178," 4 Beds, 1 Car Spaces, 1 Ensuites",4,0,1,0,1
"Sirius Avenue Hope Valley SA 5090",322000,2012-09-12,696,109," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Sirius Avenue Hope Valley SA 5090",4e+05,2007-03-09,998,110,"",0,0,0,0,0
"Sirus Avenue Hope Valley SA 5090",385000,2010-09-20,353,141," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Streeton Avenue Hope Valley SA 5090",325000,2009-10-01,603,106," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Streeton Avenue Hope Valley SA 5090",343000,2010-01-27,605,116," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Streeton Avenue Hope Valley SA 5090",298000,2011-05-27,597,116," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Tarana Road Hope Valley SA 5090",290000,2011-08-11,702,129," 3 Beds, 1 Baths",3,1,0,0,0
"Tarana Road Hope Valley SA 5090",3e+05,2007-07-27,735,108," 3 Beds, 1 Baths, 6 Car Spaces, 2 Lock Up Garages",3,1,6,2,0
"Tarana Road Hope Valley SA 5090",340000,2009-07-14,731,152," 4 Beds, 1 Baths, 1 Car Spaces, 3 Lock Up Garages",4,1,1,3,0
"Tarana Road Hope Valley SA 5090",252000,2012-06-08,719,110," 3 Beds, 1 Baths",3,1,0,0,0
"Tolley Road Hope Valley SA 5090",290000,2009-08-05,529,82," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Tolley Road Hope Valley SA 5090",296000,2009-08-21,874,93," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Tolley Road Hope Valley SA 5090",305000,2011-08-23,704,119," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Tolley Road Hope Valley SA 5090",227000,2007-04-23,711,127," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Tolley Road Hope Valley SA 5090",307500,2009-01-29,289,130," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Tolley Road Hope Valley SA 5090",275000,2010-05-25,701,125," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
